#Barrel_EC	Layer_Disk	Phi_module	Eta_module	ROBID	RODID	40FMT	40Link	80FMT	80Link	DCS Geographical ID
0	3	43	-6	19044	19044	1	7	1	6	L3_S43_M6C
0	3	43	-5	19044	19044	1	9	1	8	L3_S43_M5C
0	3	43	-4	19044	19044	1	B	1	A	L3_S43_M4C
0	3	43	-3	19044	19044	1	D	1	C	L3_S43_M3C
0	3	43	-2	19044	19044	1	F	1	E	L3_S43_M2C
0	3	43	-1	19044	19044	2	1	2	0	L3_S43_M1C
0	3	43	0	19044	19044	2	3	2	2	L3_S43_M0A
0	3	43	1	19044	19044	2	5	2	4	L3_S43_M1A
0	3	43	2	19044	19044	2	7	2	6	L3_S43_M2A
0	3	43	3	19044	19044	2	9	2	8	L3_S43_M3A
0	3	43	4	19044	19044	2	B	2	A	L3_S43_M4A
0	3	43	5	19044	19044	2	D	2	C	L3_S43_M5A
0	3	43	6	19044	19044	2	F	2	E	L3_S43_M6A
0	3	43	7	19044	19044	3	1	3	0	L3_S43_M7A
0	3	43	8	19044	19044	3	3	3	2	L3_S43_M8A
0	3	43	9	19044	19044	3	5	3	4	L3_S43_M9A
0	3	43	10	19044	19044	3	7	3	6	L3_S43_M10A
0	3	43	11	19044	19044	3	9	3	8	L3_S43_M11A
0	3	43	12	19044	19044	3	B	3	A	L3_S43_M12A
0	3	43	13	19044	19044	3	D	3	C	L3_S43_M13A
0	3	43	14	19044	19044	3	F	3	E	L3_S43_M14A
0	3	43	15	19044	19044	4	1	4	0	L3_S43_M15A
0	3	43	16	19044	19044	4	3	4	2	L3_S43_M16A
0	3	43	17	19044	19044	4	5	4	4	L3_S43_M17A
0	3	44	-17	19045	19045	0	0	0	1	L3_S44_M17C
0	3	44	-16	19045	19045	0	2	0	3	L3_S44_M16C
0	3	44	-15	19045	19045	0	4	0	5	L3_S44_M15C
0	3	44	-14	19045	19045	0	6	0	7	L3_S44_M14C
0	3	44	-13	19045	19045	0	8	0	9	L3_S44_M13C
0	3	44	-12	19045	19045	0	A	0	B	L3_S44_M12C
0	3	44	-11	19045	19045	0	C	0	D	L3_S44_M11C
0	3	44	-10	19045	19045	0	E	0	F	L3_S44_M10C
0	3	44	-9	19045	19045	1	1	1	0	L3_S44_M9C
0	3	44	-8	19045	19045	1	3	1	2	L3_S44_M8C
0	3	44	-7	19045	19045	1	5	1	4	L3_S44_M7C
0	3	44	-6	19045	19045	1	7	1	6	L3_S44_M6C
0	3	44	-5	19045	19045	1	9	1	8	L3_S44_M5C
0	3	44	-4	19045	19045	1	B	1	A	L3_S44_M4C
0	3	44	-3	19045	19045	1	D	1	C	L3_S44_M3C
0	3	44	-2	19045	19045	1	F	1	E	L3_S44_M2C
0	3	44	-1	19045	19045	2	1	2	0	L3_S44_M1C
0	3	44	0	19045	19045	2	3	2	2	L3_S44_M0A
0	3	44	1	19045	19045	2	5	2	4	L3_S44_M1A
0	3	44	2	19045	19045	2	7	2	6	L3_S44_M2A
0	3	44	3	19045	19045	2	9	2	8	L3_S44_M3A
0	3	44	4	19045	19045	2	B	2	A	L3_S44_M4A
0	3	44	5	19045	19045	2	D	2	C	L3_S44_M5A
0	3	44	6	19045	19045	2	F	2	E	L3_S44_M6A
0	3	44	7	19045	19045	3	1	3	0	L3_S44_M7A
0	3	44	8	19045	19045	3	3	3	2	L3_S44_M8A
0	3	44	9	19045	19045	3	5	3	4	L3_S44_M9A
0	3	44	10	19045	19045	3	7	3	6	L3_S44_M10A
0	3	44	11	19045	19045	3	9	3	8	L3_S44_M11A
0	3	44	12	19045	19045	3	B	3	A	L3_S44_M12A
0	3	44	13	19045	19045	3	D	3	C	L3_S44_M13A
0	3	44	14	19045	19045	3	F	3	E	L3_S44_M14A
0	3	44	15	19045	19045	4	1	4	0	L3_S44_M15A
0	3	44	16	19045	19045	4	3	4	2	L3_S44_M16A
0	3	44	17	19045	19045	4	5	4	4	L3_S44_M17A
0	3	45	-17	19046	19046	0	0	0	1	L3_S45_M17C
0	3	45	-16	19046	19046	0	2	0	3	L3_S45_M16C
0	3	45	-15	19046	19046	0	4	0	5	L3_S45_M15C
0	3	45	-14	19046	19046	0	6	0	7	L3_S45_M14C
0	3	45	-13	19046	19046	0	8	0	9	L3_S45_M13C
0	3	45	-12	19046	19046	0	A	0	B	L3_S45_M12C
0	3	45	-11	19046	19046	0	C	0	D	L3_S45_M11C
0	3	45	-10	19046	19046	0	E	0	F	L3_S45_M10C
0	3	45	-9	19046	19046	1	1	1	0	L3_S45_M9C
0	3	45	-8	19046	19046	1	3	1	2	L3_S45_M8C
0	3	45	-7	19046	19046	1	5	1	4	L3_S45_M7C
0	3	45	-6	19046	19046	1	7	1	6	L3_S45_M6C
0	3	45	-5	19046	19046	1	9	1	8	L3_S45_M5C
0	3	45	-4	19046	19046	1	B	1	A	L3_S45_M4C
0	3	45	-3	19046	19046	1	D	1	C	L3_S45_M3C
0	3	45	-2	19046	19046	1	F	1	E	L3_S45_M2C
0	3	45	-1	19046	19046	2	1	2	0	L3_S45_M1C
0	3	45	0	19046	19046	2	3	2	2	L3_S45_M0A
0	3	45	1	19046	19046	2	5	2	4	L3_S45_M1A
0	3	45	2	19046	19046	2	7	2	6	L3_S45_M2A
0	3	45	3	19046	19046	2	9	2	8	L3_S45_M3A
0	3	45	4	19046	19046	2	B	2	A	L3_S45_M4A
0	3	45	5	19046	19046	2	D	2	C	L3_S45_M5A
0	3	45	6	19046	19046	2	F	2	E	L3_S45_M6A
0	3	45	7	19046	19046	3	1	3	0	L3_S45_M7A
0	3	45	8	19046	19046	3	3	3	2	L3_S45_M8A
0	3	45	9	19046	19046	3	5	3	4	L3_S45_M9A
0	3	45	10	19046	19046	3	7	3	6	L3_S45_M10A
0	3	45	11	19046	19046	3	9	3	8	L3_S45_M11A
0	3	45	12	19046	19046	3	B	3	A	L3_S45_M12A
0	3	45	13	19046	19046	3	D	3	C	L3_S45_M13A
0	3	45	14	19046	19046	3	F	3	E	L3_S45_M14A
0	3	45	15	19046	19046	4	1	4	0	L3_S45_M15A
0	3	45	16	19046	19046	4	3	4	2	L3_S45_M16A
0	3	45	17	19046	19046	4	5	4	4	L3_S45_M17A
0	3	46	-17	19047	19047	0	0	0	1	L3_S46_M17C
0	3	46	-16	19047	19047	0	2	0	3	L3_S46_M16C
0	3	46	-15	19047	19047	0	4	0	5	L3_S46_M15C
0	3	46	-14	19047	19047	0	6	0	7	L3_S46_M14C
0	3	46	-13	19047	19047	0	8	0	9	L3_S46_M13C
0	3	46	-12	19047	19047	0	A	0	B	L3_S46_M12C
0	3	46	-11	19047	19047	0	C	0	D	L3_S46_M11C
0	3	46	-10	19047	19047	0	E	0	F	L3_S46_M10C
0	3	46	-9	19047	19047	1	1	1	0	L3_S46_M9C
0	3	46	-8	19047	19047	1	3	1	2	L3_S46_M8C
0	3	46	-7	19047	19047	1	5	1	4	L3_S46_M7C
0	3	46	-6	19047	19047	1	7	1	6	L3_S46_M6C
0	3	46	-5	19047	19047	1	9	1	8	L3_S46_M5C
0	3	46	-4	19047	19047	1	B	1	A	L3_S46_M4C
0	3	46	-3	19047	19047	1	D	1	C	L3_S46_M3C
0	3	46	-2	19047	19047	1	F	1	E	L3_S46_M2C
0	3	46	-1	19047	19047	2	1	2	0	L3_S46_M1C
0	3	46	0	19047	19047	2	3	2	2	L3_S46_M0A
0	3	46	1	19047	19047	2	5	2	4	L3_S46_M1A
0	3	46	2	19047	19047	2	7	2	6	L3_S46_M2A
0	3	46	3	19047	19047	2	9	2	8	L3_S46_M3A
0	3	46	4	19047	19047	2	B	2	A	L3_S46_M4A
0	3	46	5	19047	19047	2	D	2	C	L3_S46_M5A
0	3	46	6	19047	19047	2	F	2	E	L3_S46_M6A
0	3	46	7	19047	19047	3	1	3	0	L3_S46_M7A
0	3	46	8	19047	19047	3	3	3	2	L3_S46_M8A
0	3	46	9	19047	19047	3	5	3	4	L3_S46_M9A
0	3	46	10	19047	19047	3	7	3	6	L3_S46_M10A
0	3	46	11	19047	19047	3	9	3	8	L3_S46_M11A
0	3	46	12	19047	19047	3	B	3	A	L3_S46_M12A
0	3	46	13	19047	19047	3	D	3	C	L3_S46_M13A
0	3	46	14	19047	19047	3	F	3	E	L3_S46_M14A
0	3	46	15	19047	19047	4	1	4	0	L3_S46_M15A
0	3	46	16	19047	19047	4	3	4	2	L3_S46_M16A
0	3	46	17	19047	19047	4	5	4	4	L3_S46_M17A
0	3	47	-17	19048	19048	0	0	0	1	L3_S47_M17C
0	3	47	-16	19048	19048	0	2	0	3	L3_S47_M16C
0	3	47	-15	19048	19048	0	4	0	5	L3_S47_M15C
0	3	47	-14	19048	19048	0	6	0	7	L3_S47_M14C
0	3	47	-13	19048	19048	0	8	0	9	L3_S47_M13C
0	3	47	-12	19048	19048	0	A	0	B	L3_S47_M12C
0	3	47	-11	19048	19048	0	C	0	D	L3_S47_M11C
0	3	47	-10	19048	19048	0	E	0	F	L3_S47_M10C
0	3	47	-9	19048	19048	1	1	1	0	L3_S47_M9C
0	3	47	-8	19048	19048	1	3	1	2	L3_S47_M8C
0	3	47	-7	19048	19048	1	5	1	4	L3_S47_M7C
0	3	47	-6	19048	19048	1	7	1	6	L3_S47_M6C
0	3	47	-5	19048	19048	1	9	1	8	L3_S47_M5C
0	3	47	-4	19048	19048	1	B	1	A	L3_S47_M4C
0	3	47	-3	19048	19048	1	D	1	C	L3_S47_M3C
0	3	47	-2	19048	19048	1	F	1	E	L3_S47_M2C
0	3	47	-1	19048	19048	2	1	2	0	L3_S47_M1C
0	3	47	0	19048	19048	2	3	2	2	L3_S47_M0A
0	3	47	1	19048	19048	2	5	2	4	L3_S47_M1A
0	3	47	2	19048	19048	2	7	2	6	L3_S47_M2A
0	3	47	3	19048	19048	2	9	2	8	L3_S47_M3A
0	3	47	4	19048	19048	2	B	2	A	L3_S47_M4A
0	3	47	5	19048	19048	2	D	2	C	L3_S47_M5A
0	3	47	6	19048	19048	2	F	2	E	L3_S47_M6A
0	3	47	7	19048	19048	3	1	3	0	L3_S47_M7A
0	3	47	8	19048	19048	3	3	3	2	L3_S47_M8A
0	3	47	9	19048	19048	3	5	3	4	L3_S47_M9A
0	3	47	10	19048	19048	3	7	3	6	L3_S47_M10A
0	3	47	11	19048	19048	3	9	3	8	L3_S47_M11A
0	3	47	12	19048	19048	3	B	3	A	L3_S47_M12A
0	3	47	13	19048	19048	3	D	3	C	L3_S47_M13A
0	3	47	14	19048	19048	3	F	3	E	L3_S47_M14A
0	3	47	15	19048	19048	4	1	4	0	L3_S47_M15A
0	3	47	16	19048	19048	4	3	4	2	L3_S47_M16A
0	3	47	17	19048	19048	4	5	4	4	L3_S47_M17A
0	3	48	-17	19049	19049	0	0	0	1	L3_S48_M17C
0	3	48	-16	19049	19049	0	2	0	3	L3_S48_M16C
0	3	48	-15	19049	19049	0	4	0	5	L3_S48_M15C
0	3	48	-14	19049	19049	0	6	0	7	L3_S48_M14C
0	3	48	-13	19049	19049	0	8	0	9	L3_S48_M13C
0	3	48	-12	19049	19049	0	A	0	B	L3_S48_M12C
0	3	48	-11	19049	19049	0	C	0	D	L3_S48_M11C
0	3	48	-10	19049	19049	0	E	0	F	L3_S48_M10C
0	3	48	-9	19049	19049	1	1	1	0	L3_S48_M9C
0	3	48	-8	19049	19049	1	3	1	2	L3_S48_M8C
0	3	48	-7	19049	19049	1	5	1	4	L3_S48_M7C
0	3	48	-6	19049	19049	1	7	1	6	L3_S48_M6C
0	3	48	-5	19049	19049	1	9	1	8	L3_S48_M5C
0	3	48	-4	19049	19049	1	B	1	A	L3_S48_M4C
0	3	48	-3	19049	19049	1	D	1	C	L3_S48_M3C
0	3	48	-2	19049	19049	1	F	1	E	L3_S48_M2C
0	3	48	-1	19049	19049	2	1	2	0	L3_S48_M1C
0	3	48	0	19049	19049	2	3	2	2	L3_S48_M0A
0	3	48	1	19049	19049	2	5	2	4	L3_S48_M1A
0	3	48	2	19049	19049	2	7	2	6	L3_S48_M2A
0	3	48	3	19049	19049	2	9	2	8	L3_S48_M3A
0	3	48	4	19049	19049	2	B	2	A	L3_S48_M4A
0	3	48	5	19049	19049	2	D	2	C	L3_S48_M5A
0	3	48	6	19049	19049	2	F	2	E	L3_S48_M6A
0	3	48	7	19049	19049	3	1	3	0	L3_S48_M7A
0	3	48	8	19049	19049	3	3	3	2	L3_S48_M8A
0	3	48	9	19049	19049	3	5	3	4	L3_S48_M9A
0	3	48	10	19049	19049	3	7	3	6	L3_S48_M10A
0	3	48	11	19049	19049	3	9	3	8	L3_S48_M11A
0	3	48	12	19049	19049	3	B	3	A	L3_S48_M12A
0	3	48	13	19049	19049	3	D	3	C	L3_S48_M13A
0	3	48	14	19049	19049	3	F	3	E	L3_S48_M14A
0	3	48	15	19049	19049	4	1	4	0	L3_S48_M15A
0	3	48	16	19049	19049	4	3	4	2	L3_S48_M16A
0	3	48	17	19049	19049	4	5	4	4	L3_S48_M17A
0	3	49	-17	19050	19050	0	0	0	1	L3_S49_M17C
0	3	49	-16	19050	19050	0	2	0	3	L3_S49_M16C
0	3	49	-15	19050	19050	0	4	0	5	L3_S49_M15C
0	3	49	-14	19050	19050	0	6	0	7	L3_S49_M14C
0	3	49	-13	19050	19050	0	8	0	9	L3_S49_M13C
0	3	49	-12	19050	19050	0	A	0	B	L3_S49_M12C
0	3	49	-11	19050	19050	0	C	0	D	L3_S49_M11C
0	3	49	-10	19050	19050	0	E	0	F	L3_S49_M10C
0	3	49	-9	19050	19050	1	1	1	0	L3_S49_M9C
0	3	49	-8	19050	19050	1	3	1	2	L3_S49_M8C
0	3	49	-7	19050	19050	1	5	1	4	L3_S49_M7C
0	3	49	-6	19050	19050	1	7	1	6	L3_S49_M6C
0	3	49	-5	19050	19050	1	9	1	8	L3_S49_M5C
0	3	49	-4	19050	19050	1	B	1	A	L3_S49_M4C
0	3	49	-3	19050	19050	1	D	1	C	L3_S49_M3C
0	3	49	-2	19050	19050	1	F	1	E	L3_S49_M2C
0	3	49	-1	19050	19050	2	1	2	0	L3_S49_M1C
0	3	49	0	19050	19050	2	3	2	2	L3_S49_M0A
0	3	49	1	19050	19050	2	5	2	4	L3_S49_M1A
0	3	49	2	19050	19050	2	7	2	6	L3_S49_M2A
0	3	49	3	19050	19050	2	9	2	8	L3_S49_M3A
0	3	49	4	19050	19050	2	B	2	A	L3_S49_M4A
0	3	49	5	19050	19050	2	D	2	C	L3_S49_M5A
0	3	49	6	19050	19050	2	F	2	E	L3_S49_M6A
0	3	49	7	19050	19050	3	1	3	0	L3_S49_M7A
0	3	49	8	19050	19050	3	3	3	2	L3_S49_M8A
0	3	49	9	19050	19050	3	5	3	4	L3_S49_M9A
0	3	49	10	19050	19050	3	7	3	6	L3_S49_M10A
0	3	49	11	19050	19050	3	9	3	8	L3_S49_M11A
0	3	49	12	19050	19050	3	B	3	A	L3_S49_M12A
0	3	49	13	19050	19050	3	D	3	C	L3_S49_M13A
0	3	49	14	19050	19050	3	F	3	E	L3_S49_M14A
0	3	49	15	19050	19050	4	1	4	0	L3_S49_M15A
0	3	49	16	19050	19050	4	3	4	2	L3_S49_M16A
0	3	49	17	19050	19050	4	5	4	4	L3_S49_M17A
0	3	50	-17	19051	19051	0	0	0	1	L3_S50_M17C
0	3	50	-16	19051	19051	0	2	0	3	L3_S50_M16C
0	3	50	-15	19051	19051	0	4	0	5	L3_S50_M15C
0	3	50	-14	19051	19051	0	6	0	7	L3_S50_M14C
0	3	50	-13	19051	19051	0	8	0	9	L3_S50_M13C
0	3	50	-12	19051	19051	0	A	0	B	L3_S50_M12C
0	3	50	-11	19051	19051	0	C	0	D	L3_S50_M11C
0	3	50	-10	19051	19051	0	E	0	F	L3_S50_M10C
0	3	50	-9	19051	19051	1	1	1	0	L3_S50_M9C
0	3	50	-8	19051	19051	1	3	1	2	L3_S50_M8C
0	3	50	-7	19051	19051	1	5	1	4	L3_S50_M7C
0	3	50	-6	19051	19051	1	7	1	6	L3_S50_M6C
0	3	50	-5	19051	19051	1	9	1	8	L3_S50_M5C
0	3	50	-4	19051	19051	1	B	1	A	L3_S50_M4C
0	3	50	-3	19051	19051	1	D	1	C	L3_S50_M3C
0	3	50	-2	19051	19051	1	F	1	E	L3_S50_M2C
0	3	50	-1	19051	19051	2	1	2	0	L3_S50_M1C
0	3	50	0	19051	19051	2	3	2	2	L3_S50_M0A
0	3	50	1	19051	19051	2	5	2	4	L3_S50_M1A
0	3	50	2	19051	19051	2	7	2	6	L3_S50_M2A
0	3	50	3	19051	19051	2	9	2	8	L3_S50_M3A
0	3	50	4	19051	19051	2	B	2	A	L3_S50_M4A
0	3	50	5	19051	19051	2	D	2	C	L3_S50_M5A
0	3	50	6	19051	19051	2	F	2	E	L3_S50_M6A
0	3	50	7	19051	19051	3	1	3	0	L3_S50_M7A
0	3	50	8	19051	19051	3	3	3	2	L3_S50_M8A
0	3	50	9	19051	19051	3	5	3	4	L3_S50_M9A
0	3	50	10	19051	19051	3	7	3	6	L3_S50_M10A
0	3	50	11	19051	19051	3	9	3	8	L3_S50_M11A
0	3	50	12	19051	19051	3	B	3	A	L3_S50_M12A
0	3	50	13	19051	19051	3	D	3	C	L3_S50_M13A
0	3	50	14	19051	19051	3	F	3	E	L3_S50_M14A
0	3	50	15	19051	19051	4	1	4	0	L3_S50_M15A
0	3	50	16	19051	19051	4	3	4	2	L3_S50_M16A
0	3	50	17	19051	19051	4	5	4	4	L3_S50_M17A
0	3	51	-17	19052	19052	0	0	0	1	L3_S51_M17C
0	3	51	-16	19052	19052	0	2	0	3	L3_S51_M16C
0	3	51	-15	19052	19052	0	4	0	5	L3_S51_M15C
0	3	51	-14	19052	19052	0	6	0	7	L3_S51_M14C
0	3	51	-13	19052	19052	0	8	0	9	L3_S51_M13C
0	3	51	-12	19052	19052	0	A	0	B	L3_S51_M12C
0	3	51	-11	19052	19052	0	C	0	D	L3_S51_M11C
0	3	51	-10	19052	19052	0	E	0	F	L3_S51_M10C
0	3	51	-9	19052	19052	1	1	1	0	L3_S51_M9C
0	3	51	-8	19052	19052	1	3	1	2	L3_S51_M8C
0	3	51	-7	19052	19052	1	5	1	4	L3_S51_M7C
0	3	51	-6	19052	19052	1	7	1	6	L3_S51_M6C
0	3	51	-5	19052	19052	1	9	1	8	L3_S51_M5C
0	3	51	-4	19052	19052	1	B	1	A	L3_S51_M4C
0	3	51	-3	19052	19052	1	D	1	C	L3_S51_M3C
0	3	51	-2	19052	19052	1	F	1	E	L3_S51_M2C
0	3	51	-1	19052	19052	2	1	2	0	L3_S51_M1C
0	3	51	0	19052	19052	2	3	2	2	L3_S51_M0A
0	3	51	1	19052	19052	2	5	2	4	L3_S51_M1A
0	3	51	2	19052	19052	2	7	2	6	L3_S51_M2A
0	3	51	3	19052	19052	2	9	2	8	L3_S51_M3A
0	3	51	4	19052	19052	2	B	2	A	L3_S51_M4A
0	3	51	5	19052	19052	2	D	2	C	L3_S51_M5A
0	3	51	6	19052	19052	2	F	2	E	L3_S51_M6A
0	3	51	7	19052	19052	3	1	3	0	L3_S51_M7A
0	3	51	8	19052	19052	3	3	3	2	L3_S51_M8A
0	3	51	9	19052	19052	3	5	3	4	L3_S51_M9A
0	3	51	10	19052	19052	3	7	3	6	L3_S51_M10A
0	3	51	11	19052	19052	3	9	3	8	L3_S51_M11A
0	3	51	12	19052	19052	3	B	3	A	L3_S51_M12A
0	3	51	13	19052	19052	3	D	3	C	L3_S51_M13A
0	3	51	14	19052	19052	3	F	3	E	L3_S51_M14A
0	3	51	15	19052	19052	4	1	4	0	L3_S51_M15A
0	3	51	16	19052	19052	4	3	4	2	L3_S51_M16A
0	3	51	17	19052	19052	4	5	4	4	L3_S51_M17A
2	0	0	0	16001	16001	0	0	0	1	D0A_S0_M0A
2	0	1	0	16002	16002	0	0	0	1	D0A_S1_M0A
2	0	2	0	16003	16003	0	0	0	1	D0A_S2_M0A
2	0	3	0	16004	16004	0	0	0	1	D0A_S3_M0A
2	0	4	0	16005	16005	0	0	0	1	D0A_S4_M0A
2	0	5	0	16006	16006	0	0	0	1	D0A_S5_M0A
2	0	6	0	16007	16007	0	0	0	1	D0A_S6_M0A
2	0	7	0	16008	16008	0	0	0	1	D0A_S7_M0A
2	0	8	0	16009	16009	0	0	0	1	D0A_S8_M0A
2	0	9	0	16010	16010	0	0	0	1	D0A_S9_M0A
2	0	10	0	16011	16011	0	0	0	1	D0A_S10_M0A
2	0	11	0	16012	16012	0	0	0	1	D0A_S11_M0A
2	0	12	0	16013	16013	0	0	0	1	D0A_S12_M0A
2	0	13	0	16014	16014	0	0	0	1	D0A_S13_M0A
2	0	14	0	16015	16015	0	0	0	1	D0A_S14_M0A
2	0	15	0	16016	16016	0	0	0	1	D0A_S15_M0A
2	0	16	0	16017	16017	0	0	0	1	D0A_S16_M0A
2	0	17	0	16018	16018	0	0	0	1	D0A_S17_M0A
2	0	18	0	16019	16019	0	0	0	1	D0A_S18_M0A
2	0	19	0	16020	16020	0	0	0	1	D0A_S19_M0A
2	0	20	0	16021	16021	0	0	0	1	D0A_S20_M0A
2	0	21	0	16022	16022	0	0	0	1	D0A_S21_M0A
2	0	22	0	16023	16023	0	0	0	1	D0A_S22_M0A
2	0	23	0	16024	16024	0	0	0	1	D0A_S23_M0A
2	0	24	0	16025	16025	0	0	0	1	D0A_S24_M0A
2	0	25	0	16026	16026	0	0	0	1	D0A_S25_M0A
2	0	26	0	16027	16027	0	0	0	1	D0A_S26_M0A
2	0	27	0	16028	16028	0	0	0	1	D0A_S27_M0A
2	0	28	0	16029	16029	0	0	0	1	D0A_S28_M0A
2	0	29	0	16030	16030	0	0	0	1	D0A_S29_M0A
2	0	30	0	16031	16031	0	0	0	1	D0A_S30_M0A
2	0	31	0	16032	16032	0	0	0	1	D0A_S31_M0A
2	0	32	0	16033	16033	0	0	0	1	D0A_S32_M0A
2	0	33	0	16034	16034	0	0	0	1	D0A_S33_M0A
2	0	34	0	16035	16035	0	0	0	1	D0A_S34_M0A
2	0	35	0	16036	16036	0	0	0	1	D0A_S35_M0A
2	0	36	0	16037	16037	0	0	0	1	D0A_S36_M0A
2	0	37	0	16038	16038	0	0	0	1	D0A_S37_M0A
2	0	38	0	16039	16039	0	0	0	1	D0A_S38_M0A
2	0	39	0	16040	16040	0	0	0	1	D0A_S39_M0A
2	0	40	0	16041	16041	0	0	0	1	D0A_S40_M0A
2	0	41	0	16042	16042	0	0	0	1	D0A_S41_M0A
2	0	42	0	16043	16043	0	0	0	1	D0A_S42_M0A
2	0	43	0	16044	16044	0	0	0	1	D0A_S43_M0A
2	0	44	0	16045	16045	0	0	0	1	D0A_S44_M0A
2	0	45	0	16046	16046	0	0	0	1	D0A_S45_M0A
2	0	46	0	16047	16047	0	0	0	1	D0A_S46_M0A
2	0	47	0	16048	16048	0	0	0	1	D0A_S47_M0A
2	0	48	0	16049	16049	0	0	0	1	D0A_S48_M0A
2	0	49	0	16050	16050	0	0	0	1	D0A_S49_M0A
2	0	50	0	16051	16051	0	0	0	1	D0A_S50_M0A
2	0	51	0	16052	16052	0	0	0	1	D0A_S51_M0A
2	0	52	0	16053	16053	0	0	0	1	D0A_S52_M0A
2	0	53	0	16054	16054	0	0	0	1	D0A_S53_M0A
2	0	54	0	16055	16055	0	0	0	1	D0A_S54_M0A
2	0	55	0	16056	16056	0	0	0	1	D0A_S55_M0A
2	0	56	0	16057	16057	0	0	0	1	D0A_S56_M0A
2	0	57	0	16058	16058	0	0	0	1	D0A_S57_M0A
2	0	58	0	16059	16059	0	0	0	1	D0A_S58_M0A
2	0	59	0	16060	16060	0	0	0	1	D0A_S59_M0A
2	0	0	1	16001	16001	0	0	0	1	D0A_S0_M1A
2	0	1	1	16002	16002	0	0	0	1	D0A_S1_M1A
2	0	2	1	16003	16003	0	0	0	1	D0A_S2_M1A
2	0	3	1	16004	16004	0	0	0	1	D0A_S3_M1A
2	0	4	1	16005	16005	0	0	0	1	D0A_S4_M1A
2	0	5	1	16006	16006	0	0	0	1	D0A_S5_M1A
2	0	6	1	16007	16007	0	0	0	1	D0A_S6_M1A
2	0	7	1	16008	16008	0	0	0	1	D0A_S7_M1A
2	0	8	1	16009	16009	0	0	0	1	D0A_S8_M1A
2	0	9	1	16010	16010	0	0	0	1	D0A_S9_M1A
2	0	10	1	16011	16011	0	0	0	1	D0A_S10_M1A
2	0	11	1	16012	16012	0	0	0	1	D0A_S11_M1A
2	0	12	1	16013	16013	0	0	0	1	D0A_S12_M1A
2	0	13	1	16014	16014	0	0	0	1	D0A_S13_M1A
2	0	14	1	16015	16015	0	0	0	1	D0A_S14_M1A
2	0	15	1	16016	16016	0	0	0	1	D0A_S15_M1A
2	0	16	1	16017	16017	0	0	0	1	D0A_S16_M1A
2	0	17	1	16018	16018	0	0	0	1	D0A_S17_M1A
2	0	18	1	16019	16019	0	0	0	1	D0A_S18_M1A
2	0	19	1	16020	16020	0	0	0	1	D0A_S19_M1A
2	0	20	1	16021	16021	0	0	0	1	D0A_S20_M1A
2	0	21	1	16022	16022	0	0	0	1	D0A_S21_M1A
2	0	22	1	16023	16023	0	0	0	1	D0A_S22_M1A
2	0	23	1	16024	16024	0	0	0	1	D0A_S23_M1A
2	0	24	1	16025	16025	0	0	0	1	D0A_S24_M1A
2	0	25	1	16026	16026	0	0	0	1	D0A_S25_M1A
2	0	26	1	16027	16027	0	0	0	1	D0A_S26_M1A
2	0	27	1	16028	16028	0	0	0	1	D0A_S27_M1A
2	0	28	1	16029	16029	0	0	0	1	D0A_S28_M1A
2	0	29	1	16030	16030	0	0	0	1	D0A_S29_M1A
2	0	30	1	16031	16031	0	0	0	1	D0A_S30_M1A
2	0	31	1	16032	16032	0	0	0	1	D0A_S31_M1A
2	0	32	1	16033	16033	0	0	0	1	D0A_S32_M1A
2	0	33	1	16034	16034	0	0	0	1	D0A_S33_M1A
2	0	34	1	16035	16035	0	0	0	1	D0A_S34_M1A
2	0	35	1	16036	16036	0	0	0	1	D0A_S35_M1A
2	0	36	1	16037	16037	0	0	0	1	D0A_S36_M1A
2	0	37	1	16038	16038	0	0	0	1	D0A_S37_M1A
2	0	38	1	16039	16039	0	0	0	1	D0A_S38_M1A
2	0	39	1	16040	16040	0	0	0	1	D0A_S39_M1A
2	0	40	1	16041	16041	0	0	0	1	D0A_S40_M1A
2	0	41	1	16042	16042	0	0	0	1	D0A_S41_M1A
2	0	42	1	16043	16043	0	0	0	1	D0A_S42_M1A
2	0	43	1	16044	16044	0	0	0	1	D0A_S43_M1A
2	0	44	1	16045	16045	0	0	0	1	D0A_S44_M1A
2	0	45	1	16046	16046	0	0	0	1	D0A_S45_M1A
2	0	46	1	16047	16047	0	0	0	1	D0A_S46_M1A
2	0	47	1	16048	16048	0	0	0	1	D0A_S47_M1A
2	0	0	2	16001	16001	0	0	0	1	D0A_S0_M2A
2	0	1	2	16002	16002	0	0	0	1	D0A_S1_M2A
2	0	2	2	16003	16003	0	0	0	1	D0A_S2_M2A
2	0	3	2	16004	16004	0	0	0	1	D0A_S3_M2A
2	0	4	2	16005	16005	0	0	0	1	D0A_S4_M2A
2	0	5	2	16006	16006	0	0	0	1	D0A_S5_M2A
2	0	6	2	16007	16007	0	0	0	1	D0A_S6_M2A
2	0	7	2	16008	16008	0	0	0	1	D0A_S7_M2A
2	0	8	2	16009	16009	0	0	0	1	D0A_S8_M2A
2	0	9	2	16010	16010	0	0	0	1	D0A_S9_M2A
2	0	10	2	16011	16011	0	0	0	1	D0A_S10_M2A
2	0	11	2	16012	16012	0	0	0	1	D0A_S11_M2A
2	0	12	2	16013	16013	0	0	0	1	D0A_S12_M2A
2	0	13	2	16014	16014	0	0	0	1	D0A_S13_M2A
2	0	14	2	16015	16015	0	0	0	1	D0A_S14_M2A
